ticker,date,open,high,low,close
KNC,2023-03-21,0.725669,0.749211,0.692688,0.729527
KNC,2023-03-22,0.72952,0.738641,0.675058,0.694197
KNC,2023-03-23,0.694197,0.733684,0.690843,0.720703
KNC,2023-03-24,0.720596,0.725948,0.684197,0.692699
KNC,2023-03-25,0.692468,0.698491,0.673667,0.685664
KNC,2023-03-26,0.685064,0.709531,0.683155,0.701592
KNC,2023-03-27,0.701771,0.708286,0.649096,0.66041
KNC,2023-03-28,0.66051,0.675635,0.649488,0.669561
KNC,2023-03-29,0.669554,0.752851,0.665593,0.734239
KNC,2023-03-30,0.73472,0.748224,0.700826,0.711099
KNC,2023-03-31,0.711099,0.730665,0.694064,0.723745
KNC,2023-04-01,0.723852,0.754247,0.723552,0.742667
KNC,2023-04-02,0.742567,0.759219,0.704802,0.708039
KNC,2023-04-03,0.707839,0.731539,0.692945,0.705782
KNC,2023-04-04,0.706482,0.745538,0.706482,0.735475
KNC,2023-04-05,0.742771,0.77421,0.732508,0.768276
KNC,2023-04-06,0.768084,0.790074,0.755119,0.769969
KNC,2023-04-07,0.769877,0.792596,0.764235,0.782479
KNC,2023-04-08,0.783988,0.817135,0.780907,0.809015
KNC,2023-04-09,0.808715,0.846231,0.760241,0.786427
KNC,2023-04-10,0.78645,0.7941,0.761765,0.787545
KNC,2023-04-11,0.787946,0.792341,0.776505,0.784276
KNC,2023-04-12,0.784276,0.784552,0.744859,0.763095
KNC,2023-04-13,0.763795,0.785255,0.755457,0.783351
KNC,2023-04-14,0.783351,0.802782,0.771963,0.792457
KNC,2023-04-15,0.792557,0.797273,0.777623,0.783705
KNC,2023-04-16,0.783397,0.800928,0.771763,0.798743
KNC,2023-04-17,0.798443,0.801152,0.757278,0.76265
KNC,2023-04-18,0.762557,0.797511,0.75854,0.783333
KNC,2023-04-19,0.786218,0.789239,0.707692,0.716587
KNC,2023-04-20,0.716279,0.743705,0.685044,0.695156
KNC,2023-04-21,0.698349,0.716578,0.675972,0.686225
KNC,2023-04-22,0.681132,0.708964,0.67913,0.707264
KNC,2023-04-23,0.707264,0.711357,0.67831,0.690935
KNC,2023-04-24,0.690735,0.708778,0.680761,0.693914
KNC,2023-04-25,0.693921,0.70057,0.66878,0.69696
KNC,2023-04-26,0.69696,0.7253,0.652324,0.687534
KNC,2023-04-27,0.678017,0.718922,0.677317,0.711749
KNC,2023-04-28,0.711728,0.712142,0.688769,0.70204
KNC,2023-04-29,0.701733,0.722627,0.701011,0.715615
KNC,2023-04-30,0.715622,0.715858,0.696955,0.696997
KNC,2023-05-01,0.691187,0.697041,0.66218,0.669274
KNC,2023-05-02,0.669081,0.67852,0.663973,0.67852
KNC,2023-05-03,0.678514,0.678514,0.653503,0.66848
KNC,2023-05-04,0.668881,0.681977,0.659637,0.659637
KNC,2023-05-05,0.659637,0.684522,0.659337,0.684522
KNC,2023-05-06,0.684522,0.689789,0.648517,0.66185
KNC,2023-05-07,0.661423,0.663506,0.650861,0.652869
KNC,2023-05-08,0.653344,0.656981,0.575297,0.584944
KNC,2023-05-09,0.584638,0.608769,0.583614,0.604104
KNC,2023-05-10,0.603772,0.623785,0.585744,0.619018
KNC,2023-05-11,0.618156,0.622722,0.585285,0.592492
KNC,2023-05-12,0.592492,0.602202,0.570228,0.596277
KNC,2023-05-13,0.596277,0.603502,0.590595,0.596858
KNC,2023-05-14,0.597298,0.605803,0.588994,0.596157
KNC,2023-05-15,0.596157,0.616231,0.593656,0.612729
KNC,2023-05-16,0.612729,0.612729,0.598139,0.602501
KNC,2023-05-17,0.602441,0.626651,0.593337,0.623349
KNC,2023-05-18,0.623412,0.625413,0.605282,0.614346
KNC,2023-05-19,0.614346,0.63982,0.613845,0.620886
KNC,2023-05-20,0.62101,0.625212,0.613868,0.616855
KNC,2023-05-21,0.616855,0.62072,0.597098,0.602761
KNC,2023-05-22,0.603201,0.610466,0.587594,0.609204
KNC,2023-05-23,0.608985,0.628482,0.608403,0.624931
KNC,2023-05-24,0.624937,0.640326,0.594047,0.598664
KNC,2023-05-25,0.59887,0.604188,0.580871,0.601518
KNC,2023-05-26,0.602441,0.607922,0.591147,0.607021
KNC,2023-05-27,0.605282,0.615466,0.603775,0.611126
KNC,2023-05-28,0.611083,0.646481,0.610844,0.633246
KNC,2023-05-29,0.633539,0.642135,0.620505,0.625388
KNC,2023-05-30,0.626288,0.640105,0.622649,0.628845
KNC,2023-05-31,0.628745,0.630646,0.602008,0.608191
KNC,2023-06-01,0.608197,0.614423,0.598972,0.612478
KNC,2023-06-02,0.612471,0.625956,0.601278,0.624962
KNC,2023-06-03,0.624669,0.62565,0.61554,0.618347
KNC,2023-06-04,0.618147,0.636404,0.616791,0.634509
KNC,2023-06-05,0.634503,0.636491,0.549843,0.561463
KNC,2023-06-06,0.560668,0.599472,0.556739,0.592572
KNC,2023-06-07,0.592566,0.597567,0.55245,0.554361
KNC,2023-06-08,0.554361,0.5643,0.545767,0.558701
KNC,2023-06-09,0.559001,0.563783,0.550957,0.554295
KNC,2023-06-10,0.552206,0.557594,0.431486,0.472774
KNC,2023-06-11,0.473374,0.493307,0.470158,0.492197
KNC,2023-06-12,0.491997,0.492102,0.467268,0.477319
KNC,2023-06-13,0.477519,0.49857,0.477286,0.485037
KNC,2023-06-14,0.487137,0.490887,0.460208,0.464458
KNC,2023-06-15,0.465058,0.482646,0.462178,0.48229
KNC,2023-06-16,0.4812,0.492043,0.466509,0.482119
KNC,2023-06-17,0.482024,0.495858,0.476823,0.491298
KNC,2023-06-18,0.491294,0.496051,0.481413,0.485288
KNC,2023-06-19,0.483584,0.490309,0.478137,0.48385
KNC,2023-06-20,0.484145,0.491579,0.463256,0.490074
